City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temp (C)
300,tannum sands,151.3693,-23.9504,303.09,58,100,8.75,AU,1707636177,29.939999999999998
301,tamandare,-35.1047,-8.7597,298.24,88,60,1.98,BR,1707636310,25.090000000000032
302,auki,160.7034,-8.7676,299.99,86,100,5.05,SB,1707635730,26.840000000000032
303,pariaman,100.12,-0.619,307.18,65,17,3.64,ID,1707636310,34.03000000000003
304,san carlos del zulia,-71.9135,9.0,296.0,95,9,2.39,VE,1707636311,22.850000000000023
305,balabac,117.0645,7.9868,300.89,75,62,9.71,PH,1707636311,27.74000000000001
306,happy valley-goose bay,-60.3315,53.3168,271.32,93,75,1.54,CA,1707636312,-1.829999999999984
307,vadso,29.7487,70.0744,256.24,78,100,4.63,NO,1707636312,-16.909999999999968
308,tonnerre,3.9737,47.8563,280.44,88,100,6.48,FR,1707636313,7.2900000000000205
309,souillac,57.5167,-20.5167,303.36,74,75,4.12,MU,1707635754,30.210000000000036
310,tobol,62.5794,52.6844,257.1,86,5,3.51,KZ,1707636313,-16.049999999999955
311,urzhar,81.6294,47.093,276.15,88,100,1.86,KZ,1707636314,3.0
312,mbeni,43.3775,-11.5014,298.3,75,100,3.28,KM,1707636315,25.150000000000034
313,valentin gomez farias,-106.5833,28.2167,278.13,53,0,12.65,MX,1707636315,4.980000000000018
314,korsakov,142.7813,46.6328,264.06,87,100,1.83,RU,1707636316,-9.089999999999975
315,shani,12.062,10.2162,297.8,20,5,2.02,NG,1707636316,24.650000000000034
316,lusambo,23.45,-4.9667,295.77,85,100,1.08,CD,1707636317,22.620000000000005
317,yulinshi,109.7494,38.2906,276.3,30,17,2.72,CN,1707636317,3.150000000000034
318,saint-pierre,55.4781,-21.3393,302.97,66,75,3.6,RE,1707636317,29.82000000000005
319,itoman,127.6694,26.1247,292.36,42,20,7.72,JP,1707636318,19.210000000000036
320,kapa'a,-159.319,22.0752,296.14,84,100,2.57,US,1707636318,22.99000000000001
321,gondar,37.4667,12.6,295.85,22,0,1.16,ET,1707636319,22.700000000000045
322,vanimo,141.3028,-2.6741,301.05,85,100,3.57,PG,1707636319,27.900000000000034
323,sao tome,6.7273,0.3365,298.17,88,0,1.54,ST,1707636320,25.02000000000004
324,touros,-35.4608,-5.1989,299.58,79,72,5.06,BR,1707636320,26.430000000000007
325,ulety,112.4849,51.3572,275.77,60,18,2.51,RU,1707636321,2.6200000000000045
326,atafu village,-172.5159,-8.5421,301.15,84,100,7.95,TK,1707636321,28.0
327,lazaro cardenas,-102.2,17.9583,295.22,86,29,1.46,MX,1707636321,22.07000000000005
328,kosh-agach,88.6667,50.0,271.65,69,100,5.81,RU,1707636322,-1.5
329,takoradi,-1.7554,4.8845,299.14,90,8,1.02,GH,1707636322,25.99000000000001
330,santiago de cao,-79.2392,-7.9589,297.22,88,20,1.54,PE,1707636322,24.07000000000005
331,williams lake,-122.1445,52.1415,272.91,98,100,3.6,CA,1707636323,-0.23999999999995225
332,grand falls-windsor,-55.6649,48.9332,271.21,91,100,2.72,CA,1707636323,-1.9399999999999977
333,abaza,90.0928,52.655,268.63,83,100,3.47,RU,1707636324,-4.519999999999982
334,rosso,-15.8153,16.4986,294.55,11,0,4.15,SN,1707636324,21.400000000000034
335,labrador city,-66.9114,52.9463,271.1,99,100,3.09,CA,1707636325,-2.0499999999999545
336,hoima,31.3436,1.4356,302.76,40,81,0.72,UG,1707636325,29.610000000000014
337,muscatine,-91.1335,41.4667,272.06,73,0,3.09,US,1707636325,-1.089999999999975
338,acapulco de juarez,-99.8901,16.8634,298.05,78,0,1.54,MX,1707636056,24.900000000000034
339,revda,59.9303,56.801,257.97,91,100,6.03,RU,1707636326,-15.17999999999995
340,castillos,-53.8333,-34.1667,295.72,97,47,3.21,UY,1707636327,22.57000000000005
341,zemio,25.1361,5.0314,303.05,30,100,2.11,CF,1707636327,29.900000000000034
342,mukalla,49.1242,14.5425,298.89,62,81,2.41,YE,1707635755,25.74000000000001
343,hauterive,3.4459,46.0901,280.37,89,100,2.79,FR,1707636328,7.220000000000027
344,cedeira,-8.0209,43.6797,281.94,94,100,6.09,ES,1707636329,8.79000000000002
345,machali,-70.6667,-34.1833,291.68,44,0,0.77,CL,1707636329,18.53000000000003
346,hanzhong,107.0303,33.0728,288.81,34,0,1.54,CN,1707636329,15.660000000000025
347,kamikawa,142.7711,43.84,265.3,89,100,2.08,JP,1707636330,-7.849999999999966
348,graham,-122.2943,47.0529,280.0,90,100,0.45,US,1707636330,6.850000000000023
349,bijie,105.2942,27.3125,287.82,30,33,8.6,CN,1707636330,14.670000000000016
350,kirando,30.6,-7.4167,298.46,72,100,2.16,TZ,1707636331,25.310000000000002
351,santa ana de yacuma,-65.4333,-13.75,300.03,75,100,2.6,BO,1707636331,26.879999999999995
352,dunedin,170.5036,-45.8742,285.82,73,17,0.45,NZ,1707636331,12.670000000000016
353,mili,171.735,6.0815,300.32,83,100,7.23,MH,1707636332,27.170000000000016
354,alibag,72.8792,18.6411,303.19,33,2,4.19,IN,1707636332,30.04000000000002
355,quepos,-84.1652,9.4236,298.99,62,61,2.24,CR,1707636333,25.840000000000032
356,sangin,64.8359,32.0728,288.78,18,32,3.07,AF,1707636187,15.629999999999995
357,dawei,98.2,14.0833,307.27,37,76,0.79,MM,1707636334,34.120000000000005
358,bayanhongor,100.1167,46.7167,262.9,73,100,0.3,MN,1707636334,-10.25
359,sabang,95.3214,5.8933,301.66,77,95,11.18,ID,1707636334,28.510000000000048
360,kutum,24.6667,14.2,293.39,17,5,3.88,SD,1707636320,20.24000000000001
361,mao,4.2658,39.8885,284.46,62,20,4.63,ES,1707636335,11.310000000000002
362,saipan,145.701,15.1355,301.54,69,0,6.69,MP,1707636335,28.390000000000043
363,lihue,-159.3672,21.9789,295.73,84,100,2.57,US,1707636336,22.58000000000004
364,eldorado,-54.2836,-23.7869,295.08,90,100,1.05,BR,1707636336,21.930000000000007
365,ola,151.2833,59.5833,251.56,78,98,3.1,RU,1707636336,-21.589999999999975
366,tokar,37.729,18.4254,297.95,58,100,5.47,SD,1707636337,24.80000000000001
367,vuktyl,57.3094,63.8567,246.19,98,100,1.2,RU,1707636337,-26.95999999999998
368,menongue,17.691,-14.6585,295.7,71,100,1.03,AO,1707636337,22.55000000000001
369,taulaga,-171.0883,-11.0553,301.18,83,100,7.61,AS,1707636338,28.03000000000003
370,huanren,125.3667,41.2647,272.5,58,35,1.57,CN,1707636338,-0.6499999999999773
371,inirida,-67.9239,3.8653,298.49,82,100,1.11,CO,1707636338,25.340000000000032
372,celestun,-90.4,20.8667,297.2,79,0,7.11,MX,1707636339,24.05000000000001
373,malvern,-92.813,34.3623,283.61,93,100,2.86,US,1707636339,10.460000000000036
374,juneau,-134.4197,58.3019,277.15,93,100,4.63,US,1707636340,4.0
375,ambanja,48.45,-13.6833,302.11,73,61,2.84,MG,1707636340,28.960000000000036
376,la gi,107.7833,10.6667,302.69,56,0,12.53,VN,1707636341,29.54000000000002
377,hasaki,140.8333,35.7333,284.42,41,80,3.61,JP,1707636341,11.270000000000039
378,steinbach,8.5667,50.1667,281.84,85,75,6.17,DE,1707636341,8.689999999999998
379,hinton,-117.5857,53.4001,267.03,91,66,2.63,CA,1707636342,-6.1200000000000045
380,swift current,-107.8014,50.2834,267.6,79,100,6.69,CA,1707636342,-5.5499999999999545
381,correntina,-44.6367,-13.3433,293.43,99,100,1.52,BR,1707636343,20.28000000000003
382,dalbandin,64.4101,28.8947,292.18,21,99,1.12,PK,1707636343,19.03000000000003
383,istaravshan,69.0033,39.9142,288.3,18,65,1.19,TJ,1707636344,15.150000000000034
384,arteche,125.4048,12.2645,298.35,86,93,6.4,PH,1707636344,25.200000000000045
385,kingston,-76.7936,17.997,297.68,77,20,4.63,JM,1707636278,24.53000000000003
386,fukuecho,128.8419,32.6881,285.35,50,40,3.09,JP,1707636347,12.200000000000045
387,rakops,24.3333,-21.0167,301.84,47,9,8.42,BW,1707636348,28.689999999999998
388,sao miguel do araguaia,-50.1628,-13.275,295.02,98,99,2.57,BR,1707636350,21.870000000000005
389,puebloviejo,-74.2844,10.9938,301.5,69,0,5.85,CO,1707636351,28.350000000000023
390,tamanrasset,5.5228,22.785,283.1,12,0,2.57,DZ,1707636442,9.950000000000045
391,dubovka,44.829,49.0583,269.68,96,100,7.93,RU,1707636443,-3.4699999999999704
392,tralee,-9.7026,52.2704,279.74,80,79,6.56,IE,1707636444,6.590000000000032
393,sao felix do xingu,-51.995,-6.6447,294.89,99,97,0.45,BR,1707636445,21.74000000000001
394,west bay,-81.4167,19.3667,298.18,84,0,7.42,KY,1707636445,25.03000000000003
395,dzhambeyty,52.595,50.2536,257.82,90,100,2.91,KZ,1707636446,-15.329999999999984
396,colonia,6.95,50.9333,282.02,84,75,3.6,DE,1707636446,8.870000000000005
397,armidale,151.65,-30.5167,293.81,66,48,5.63,AU,1707636447,20.660000000000025
398,eregli,34.0467,37.5133,281.84,49,18,0.57,TR,1707636447,8.689999999999998
399,ponta delgada,-25.6667,37.7333,291.59,94,75,5.66,PT,1707636447,18.439999999999998
400,jizan,42.6667,17.3333,302.67,59,96,3.39,SA,1707636448,29.52000000000004
401,kant,79.8,27.8,295.57,36,0,1.13,IN,1707636448,22.420000000000016
402,charters towers,146.2667,-20.1,306.22,34,80,4.8,AU,1707636423,33.07000000000005
403,sirpur,79.6,19.4833,305.0,41,0,4.47,IN,1707636449,31.850000000000023
404,gaspe,-64.4819,48.8334,274.27,93,100,1.54,CA,1707636449,1.1200000000000045
405,la'ie,-157.9253,21.6477,296.13,88,92,0.89,US,1707636450,22.980000000000018
406,essaouira,-9.77,31.5125,284.87,100,6,1.54,MA,1707636450,11.720000000000027
407,ad douiem,32.3116,14.0012,298.67,12,0,7.2,SD,1707636451,25.52000000000004
408,ghanzi,21.7833,-21.5667,300.02,45,66,6.31,BW,1707636452,26.870000000000005
409,ambovombe,46.0833,-25.1667,305.65,54,6,2.47,MG,1707636452,32.5
410,sekong,106.0252,-6.3996,304.31,56,13,2.94,ID,1707636453,31.160000000000025
411,itapaci,-49.5494,-14.9508,293.11,98,100,1.7,BR,1707636453,19.960000000000036
412,port blair,92.75,11.6667,302.0,70,40,5.86,IN,1707636454,28.850000000000023
413,kruisfontein,24.7314,-34.0033,294.79,47,11,3.0,ZA,1707636454,21.640000000000043
414,bilbays,31.5622,30.4204,288.61,71,0,3.7,EG,1707636454,15.460000000000036
415,la ronge,-105.2842,55.1001,263.29,85,100,3.6,CA,1707636455,-9.859999999999957
416,kilju,129.3278,40.9642,273.89,61,44,1.38,KP,1707636456,0.7400000000000091
417,hamilton,-84.5333,39.1834,277.59,81,100,5.14,US,1707636246,4.439999999999998
418,tazacorte,-17.9293,28.629,291.01,90,20,3.09,ES,1707636457,17.860000000000014
419,alice springs,133.8833,-23.7,307.9,31,95,4.63,AU,1707636632,34.75
420,necochea,-58.7368,-38.5473,290.32,97,10,3.55,AR,1707636632,17.170000000000016
421,konstantinovka,127.9833,49.6167,265.57,83,95,5.34,RU,1707636633,-7.579999999999984
422,tahoua,5.2692,14.8888,290.14,29,0,2.57,NE,1707636633,16.99000000000001
423,tarko-sale,77.785,64.9225,255.94,91,100,6.47,RU,1707636634,-17.20999999999998
424,puerto gaitan,-72.0816,4.3133,299.97,69,87,3.29,CO,1707636634,26.82000000000005
425,kailua-kona,-155.9956,19.6406,297.13,90,0,4.12,US,1707636635,23.980000000000018
426,chivhu,30.8922,-19.0211,298.24,48,28,5.46,ZW,1707636635,25.090000000000032
427,bandarbeyla,50.8122,9.4942,300.89,57,80,4.32,SO,1707636636,27.74000000000001
428,yung shue wan,114.1167,22.2333,294.83,33,5,1.34,HK,1707636636,21.680000000000007
429,lata,-8.3327,40.1629,281.52,96,100,1.76,PT,1707636637,8.370000000000005
430,chegdomyn,133.0167,51.1167,254.23,96,100,0.78,RU,1707636637,-18.919999999999987
431,atoyac de alvarez,-100.4333,17.2,294.01,83,0,1.56,MX,1707636637,20.860000000000014
432,lyuban',28.0048,52.7985,274.8,98,100,5.14,BY,1707636637,1.650000000000034
433,portland,-122.6762,45.5234,280.9,91,100,2.06,US,1707636055,7.75
434,gobabis,18.9667,-22.45,303.76,33,88,2.59,NA,1707636638,30.610000000000014
435,kondopoga,34.2614,62.2057,249.97,97,86,0.65,RU,1707636638,-23.17999999999998
436,selfoss,-20.9971,63.9331,268.28,74,35,4.73,IS,1707636639,-4.8700000000000045
437,luanda,13.2343,-8.8368,301.15,83,75,2.57,AO,1707636639,28.0
438,geraldton,114.6,-28.7667,305.38,40,0,7.72,AU,1707636424,32.23000000000002
439,lieksa,30.0167,63.3167,254.1,100,100,0.33,FI,1707636640,-19.049999999999983
440,simanggang,111.4528,1.2472,306.14,66,40,3.09,MY,1707636640,32.99000000000001
441,korhogo,-5.6333,9.45,296.89,18,0,0.94,CI,1707636641,23.74000000000001
442,tadine,167.8833,-21.55,299.16,83,8,6.29,NC,1707636641,26.010000000000048
443,namtsy,129.6658,62.7161,241.3,97,66,2.9,RU,1707636641,-31.849999999999966
444,khandyga,135.6,62.6667,235.63,98,20,1.38,RU,1707636641,-37.51999999999998
445,tchintabaraden,5.7985,15.8969,297.24,8,0,3.03,NE,1707636642,24.090000000000032
446,broome,-75.833,42.2506,276.59,91,100,2.06,US,1707636642,3.4399999999999977
447,gonabad,58.6837,34.3529,289.21,18,100,1.5,IR,1707636642,16.060000000000002
448,yigo village,144.8886,13.5361,301.77,69,20,7.72,GU,1707636643,28.620000000000005
449,springbok,17.8865,-29.6643,302.95,14,6,7.22,ZA,1707636643,29.80000000000001
450,magdagachi,125.8,53.45,260.73,93,100,2.6,RU,1707636643,-12.419999999999959
451,east end,-92.341,34.5507,281.3,93,100,1.34,US,1707636644,8.150000000000034
452,vernon,-119.2691,50.2581,274.6,90,100,0.0,CA,1707636534,1.4500000000000455
453,bodaybo,114.1933,57.8506,271.14,95,100,1.28,RU,1707636644,-2.009999999999991
454,dakhla,-15.958,23.6848,291.16,82,0,6.69,EH,1707636645,18.010000000000048
455,ciro marina,17.126,39.3732,288.08,69,5,4.19,IT,1707636645,14.930000000000007
456,kasongo-lunda,16.8167,-6.4667,298.71,74,100,2.78,CD,1707636645,25.560000000000002
457,brisas de zicatela,-97.0419,15.8369,296.97,84,13,3.5,MX,1707636646,23.82000000000005
458,bhag,67.8239,29.0415,297.37,15,0,1.78,PK,1707636646,24.220000000000027
459,ta`u,-169.5144,-14.2336,301.66,81,100,4.93,AS,1707636646,28.510000000000048
460,chui,-53.4616,-33.6971,295.96,97,7,2.67,UY,1707636647,22.810000000000002
461,ataq,46.8319,14.5377,297.4,39,2,8.45,YE,1707636647,24.25
462,zalanga,10.1765,10.6143,299.0,12,5,1.08,NG,1707636647,25.850000000000023
463,bali,115.0,-8.5,302.72,70,100,3.51,ID,1707636456,29.57000000000005
464,praia da vitoria,-27.0667,38.7333,290.24,94,70,7.87,PT,1707636648,17.090000000000032
465,berdychiv,28.6024,49.8993,279.05,90,100,3.19,UA,1707636648,5.900000000000034
466,vila franca do campo,-25.4333,37.7167,291.42,99,71,6.91,PT,1707636648,18.27000000000004
467,guiuan,125.7247,11.0333,300.47,74,13,4.1,PH,1707636649,27.32000000000005
468,hargeysa,44.065,9.56,299.23,34,49,4.34,SO,1707636649,26.08000000000004
469,sesheke,24.2968,-17.4759,303.31,45,55,3.13,ZM,1707636649,30.160000000000025
470,barra de santo antonio,-35.5072,-9.4047,296.75,87,28,2.44,BR,1707636649,23.600000000000023
471,rio san juan,-70.0763,19.6439,296.84,62,100,5.56,DO,1707636609,23.689999999999998
472,tindouf,-8.1474,27.6711,287.4,62,6,11.32,DZ,1707636650,14.25
473,luocheng,104.0286,29.3848,290.86,39,4,1.16,CN,1707636650,17.710000000000036
474,ust-nera,143.2,64.5667,245.3,98,100,1.36,RU,1707636650,-27.849999999999966
475,mejit,170.8646,10.2753,299.53,78,100,9.55,MH,1707636651,26.379999999999995
476,fort mcmurray,-111.381,56.7268,270.92,80,100,3.6,CA,1707636651,-2.2299999999999613
477,laascaanood,47.3597,8.4774,299.67,43,6,6.69,SO,1707636651,26.52000000000004
478,sathyamangalam,77.25,11.5167,306.47,31,77,4.03,IN,1707636652,33.32000000000005
479,mhango,32.85,-3.2833,298.83,61,27,1.78,TZ,1707636652,25.680000000000007
480,leeton,146.4,-34.5667,307.53,28,0,2.85,AU,1707636653,34.379999999999995
481,guerrero negro,-114.0611,27.9769,287.12,73,5,3.58,MX,1707636654,13.970000000000027
482,klodzko,16.6614,50.4349,282.56,97,100,2.35,PL,1707636654,9.410000000000025
483,ancud,-73.8203,-41.8697,285.54,90,100,1.09,CL,1707636655,12.390000000000043
484,polyarnyy,33.4478,69.1989,259.3,87,100,2.69,RU,1707636656,-13.849999999999966
485,gizycko,21.7644,54.0381,275.02,99,100,4.81,PL,1707636657,1.8700000000000045
486,virginia,-77.4467,37.5481,287.69,93,100,4.12,US,1707636452,14.54000000000002
487,qamdo,97.2333,31.1667,272.13,17,78,1.07,CN,1707636659,-1.0199999999999818
488,kirakira,161.9205,-10.4544,300.25,83,100,5.34,SB,1707636659,27.100000000000023
489,nahiyat al fuhud,46.7228,30.9697,288.14,73,100,8.21,IQ,1707636659,14.990000000000009
490,brookings,-96.7984,44.3114,270.62,94,100,3.09,US,1707636659,-2.5299999999999727
491,kittila,24.8936,67.6647,247.23,84,0,0.51,FI,1707636660,-25.919999999999987
492,fort bragg,-79.006,35.139,290.06,81,100,1.54,US,1707636660,16.910000000000025
493,slawharad,31.0014,53.4446,271.37,95,100,4.66,BY,1707636660,-1.7799999999999727
494,bocana de paiwas,-85.1227,12.7857,294.07,92,74,1.25,NI,1707636661,20.920000000000016
495,cova figueira,-24.2934,14.8905,293.59,69,0,5.25,CV,1707636661,20.439999999999998
496,juan griego,-63.9655,11.0817,299.0,86,0,9.25,VE,1707636661,25.850000000000023
497,karabash,60.2157,55.4808,261.15,87,32,6.68,RU,1707636662,-12.0
498,boende,20.8667,-0.2167,304.41,51,99,2.37,CD,1707636662,31.260000000000048
499,arrifes,-25.7,37.7667,290.33,94,75,5.66,PT,1707636662,17.180000000000007
500,recreo,-65.061,-29.2818,299.79,56,2,6.63,AR,1707636663,26.640000000000043
501,przasnysz,20.8803,53.0191,277.25,99,100,4.75,PL,1707636610,4.100000000000023
502,orchard homes,-114.0484,46.8633,272.23,69,0,1.54,US,1707636663,-0.9199999999999591
503,berdigestyakh,126.6992,62.0989,245.71,94,100,4.44,RU,1707636664,-27.43999999999997
504,minas de marcona,-75.1103,-15.2119,292.19,83,94,3.1,PE,1707636664,19.04000000000002
505,neiafu,-173.9833,-18.65,301.52,81,100,2.93,TO,1707636664,28.370000000000005
506,phanat nikhom,101.1844,13.4458,309.99,56,4,5.07,TH,1707636665,36.84000000000003
507,fonte boa,-66.2662,-2.4959,296.56,99,88,0.44,BR,1707636665,23.410000000000025
508,aripuana,-60.6333,-9.1667,296.2,100,100,0.54,BR,1707636665,23.05000000000001
509,shahabad,79.95,27.65,296.32,34,0,0.45,IN,1707636666,23.170000000000016
510,faya-largeau,19.1043,17.9257,294.09,13,0,8.23,TD,1707636666,20.939999999999998
511,eyl,49.8164,7.9803,304.08,42,93,7.29,SO,1707636666,30.930000000000007
512,piti village,144.6933,13.4626,302.64,72,20,7.72,GU,1707636666,29.49000000000001
513,cananea,-110.3,30.95,271.16,93,58,1.47,MX,1707636667,-1.9899999999999523
514,kokopo,152.2633,-4.352,301.27,78,100,7.51,PG,1707636667,28.120000000000005
515,namibe,12.1522,-15.1961,297.62,85,100,1.75,AO,1707636667,24.470000000000027
516,lastoursville,12.7287,-0.8143,301.39,75,100,0.86,GA,1707636668,28.24000000000001
517,gorgoram,10.7039,12.6398,298.25,11,0,3.11,NG,1707636668,25.100000000000023
518,port augusta,137.7667,-32.5,307.07,19,0,6.67,AU,1707636668,33.920000000000016
519,molde,7.1591,62.7375,267.06,73,100,3.6,NO,1707636669,-6.089999999999975
520,vilyuysk,121.6247,63.7553,243.15,95,100,4.02,RU,1707636669,-29.99999999999997
521,orkney,26.6727,-26.9802,299.59,44,0,5.19,ZA,1707636669,26.439999999999998
522,vila velha,-40.2925,-20.3297,295.9,93,0,1.54,BR,1707636669,22.75
523,keningau,116.1602,5.3378,298.9,89,97,1.54,MY,1707636670,25.75
524,san miguel,-88.1833,13.4833,294.31,62,9,1.63,SV,1707636670,21.160000000000025
525,camocim,-40.8411,-2.9022,297.27,91,100,1.47,BR,1707636670,24.120000000000005
526,chernomorskoye,32.6997,45.5039,280.43,95,100,8.64,UA,1707636671,7.28000000000003
527,raduzhny,77.475,62.0961,256.63,93,100,5.0,RU,1707636671,-16.519999999999982
528,laguna,-121.4238,38.421,281.14,84,0,2.06,US,1707636671,7.990000000000009
529,kisesa,34.15,-3.0833,296.37,67,1,3.65,TZ,1707636379,23.220000000000027
530,kargopol',38.9456,61.5071,254.55,96,99,2.65,RU,1707636672,-18.599999999999966
531,ayame,-3.1563,5.6083,300.82,79,46,1.2,CI,1707636672,27.670000000000016
532,borogontsy,131.1683,62.6683,241.89,94,40,3.42,RU,1707636673,-31.25999999999999
533,warrnambool,142.4833,-38.3833,293.37,66,0,4.26,AU,1707636673,20.220000000000027
534,lafiagi,5.4167,8.8667,303.78,17,38,0.53,NG,1707636673,30.629999999999995
535,smithers,-127.1743,54.7804,269.33,100,100,1.03,CA,1707636411,-3.819999999999993
536,argo,22.7333,37.6333,289.7,69,100,3.77,GR,1707636674,16.55000000000001
537,hanceville,-86.7675,34.0607,292.34,96,100,8.21,US,1707636674,19.189999999999998
538,caluula,50.7569,11.9661,300.17,69,13,6.41,SO,1707636674,27.02000000000004
539,kopervik,5.3067,59.2835,274.77,86,100,1.54,NO,1707636675,1.6200000000000045
540,rio claro,-47.5614,-22.4114,293.28,72,6,1.39,BR,1707636675,20.129999999999995
541,junagarh,82.9333,19.8667,307.81,25,0,1.73,IN,1707636675,34.660000000000025
542,le grau-du-roi,4.1356,43.5388,282.14,76,0,3.09,FR,1707636676,8.990000000000009
543,yurty,97.6348,56.0498,265.91,71,100,6.68,RU,1707636676,-7.239999999999952
544,ulladulla,150.4667,-35.35,295.29,67,0,5.48,AU,1707636676,22.140000000000043
545,soligalich,42.2864,59.0778,257.66,94,100,2.45,RU,1707636677,-15.489999999999952
546,susanville,-120.653,40.4163,270.06,87,0,0.45,US,1707636677,-3.089999999999975
547,fale old settlement,-171.2468,-9.3852,300.69,87,100,8.35,TK,1707636677,27.54000000000002
548,tingi,35.0333,-11.3,292.83,96,100,1.4,TZ,1707636677,19.680000000000007
549,inhambane,35.3833,-23.865,299.76,68,100,8.16,MZ,1707636678,26.610000000000014
550,miquelon,-56.3814,47.0975,274.15,92,100,5.85,PM,1707636678,1.0
551,kenai,-151.2583,60.5544,268.18,86,20,1.54,US,1707669232,-4.96999999999997
552,grado,-6.0743,43.388,286.43,72,40,1.03,ES,1707669408,13.28000000000003
553,chu,73.7614,43.5983,274.06,95,100,3.44,KZ,1707669409,0.910000000000025
554,sokur,83.319,55.2093,257.35,94,100,5.62,RU,1707669200,-15.799999999999955
555,saint-louis,-15.0,16.3333,310.09,4,0,3.09,SN,1707669409,36.94
556,khamis mushait,42.7292,18.3064,288.49,77,40,4.63,SA,1707669409,15.340000000000032
557,cumberland,-78.8664,35.0502,293.25,83,100,6.17,US,1707669410,20.100000000000023
558,edson,-116.4356,53.5835,264.23,100,0,1.03,CA,1707669410,-8.919999999999959
559,ranau,116.6641,5.9538,293.23,96,34,2.49,MY,1707669410,20.08000000000004
560,kirensk,108.1119,57.7853,263.69,94,89,1.34,RU,1707669410,-9.45999999999998
561,kokkola,23.1307,63.8385,256.44,83,0,0.51,FI,1707669411,-16.70999999999998
562,darwin,130.8418,-12.4611,299.14,94,75,2.68,AU,1707669411,25.99000000000001
563,bardai,7.2333,11.65,305.85,12,84,3.3,NG,1707669411,32.700000000000045
564,mangrol,70.1167,21.1167,294.62,27,61,5.44,IN,1707669411,21.470000000000027
565,christchurch,172.6333,-43.5333,279.0,93,94,1.03,NZ,1707669177,5.850000000000023
566,el jadid,-8.506,33.2549,291.19,86,21,6.9,MA,1707669412,18.04000000000002
567,chernyshevsk,117.0174,52.5243,259.26,97,100,1.13,RU,1707669412,-13.889999999999986
568,urcos,-71.6228,-13.6861,293.09,61,100,2.34,PE,1707669413,19.939999999999998
569,warman,-106.5679,52.3168,264.1,86,40,4.63,CA,1707669413,-9.049999999999955
570,sarkikaraagac,31.3664,38.0794,279.16,82,100,1.59,TR,1707669413,6.010000000000048
571,villa gesell,-56.973,-37.2639,300.4,51,20,1.0,AR,1707669413,27.25
572,fort st. john,-120.8529,56.2499,270.09,63,75,4.63,CA,1707669414,-3.0600000000000023
573,tosontsengel,98.2839,48.7567,267.32,67,71,4.43,MN,1707669414,-5.829999999999984
574,balykchy,76.1861,42.4557,275.26,75,39,0.45,KG,1707669414,2.1100000000000136
575,broken hill,141.4333,-31.95,299.79,34,0,4.56,AU,1707669415,26.640000000000043
576,terrigal,151.45,-33.45,294.27,98,0,0.52,AU,1707669415,21.120000000000005
577,arendal,8.7725,58.4615,270.04,93,100,10.5,NO,1707669415,-3.109999999999957
578,tomatlan,-105.25,19.9333,300.68,45,78,1.33,MX,1707669265,27.53000000000003
579,umarkot,69.7362,25.3616,292.95,14,61,3.27,PK,1707669416,19.80000000000001
580,norman gardens,150.5393,-23.3224,297.44,73,7,3.09,AU,1707669416,24.29000000000002
581,alexandria,29.9553,31.2156,290.56,75,100,6.88,EG,1707669232,17.410000000000025
582,nema,50.5011,57.5067,255.14,99,100,1.98,RU,1707669223,-18.00999999999999
583,brigantine,-74.3646,39.4101,283.17,78,100,1.34,US,1707669417,10.020000000000039
584,smirnykh,142.8333,49.75,252.77,90,7,2.16,RU,1707669417,-20.379999999999967
585,carauari,-66.8958,-4.8828,301.29,86,94,1.16,BR,1707669417,28.140000000000043
586,carnarvon,113.6333,-24.8667,299.46,68,0,8.42,AU,1707669184,26.310000000000002
587,walvis bay,14.5053,-22.9575,291.48,87,97,4.75,NA,1707669418,18.33000000000004
588,sambava,50.1667,-14.2667,298.91,89,100,0.09,MG,1707669418,25.760000000000048
589,moussoro,16.4901,13.6408,303.28,7,0,3.89,TD,1707669418,30.129999999999995
590,saurimo,20.3916,-9.6608,296.18,79,97,0.84,AO,1707669418,23.03000000000003
591,huangnihe,128.0239,43.5583,258.22,96,16,1.89,CN,1707669419,-14.92999999999995
592,kushiro,144.3747,42.975,264.68,92,27,2.57,JP,1707669419,-8.46999999999997
593,hallstahammar,16.2285,59.6139,267.98,89,100,3.99,SE,1707669419,-5.169999999999959
594,trinidad,-64.9,-14.8333,297.14,100,100,1.54,BO,1707669419,23.99000000000001
595,nouadhibou,-17.0347,20.931,300.14,50,0,6.69,MR,1707669420,26.99000000000001
596,luchegorsk,134.2569,46.4764,253.16,100,100,1.69,RU,1707669420,-19.98999999999998
597,sodra sandby,16.6167,56.5667,274.76,95,100,7.38,SE,1707669420,1.6100000000000136
